100000
Seed,Random Number
1702573753234558000,15868
1702573753234558000,30663
1702573753234558000,28046
1702573753234558000,8374
1702573753234558000,4089
1702573753234558000,5482
1702573753234558000,794
1702573753234558000,6387
1702573753234558000,28629
1702573753234558000,16984
1702573753234558000,9225
1702573753234558000,5947
1702573753234558000,18689
1702573753234558000,21777
1702573753234558000,17002
1702573753234558000,9390
1702573753234558000,8743
1702573753234558000,4962
1702573753234558000,16235
1702573753234558000,17938
1702573753234558000,13317
1702573753234558000,15844
1702573753234558000,22732
1702573753234558000,888
1702573753234558000,25212
1702573753234558000,29895
1702573753234558000,2707
1702573753234558000,4892
1702573753234558000,19428
1702573753234558000,22989
1702573753234558000,14592
1702573753234558000,11150
1702573753234558000,25251
1702573753234558000,5017
1702573753234558000,14019
1702573753234558000,16655
1702573753234558000,17662
1702573753234558000,5674
1702573753234558000,31597
1702573753234558000,12862
1702573753234558000,18223
1702573753234558000,21667
1702573753234558000,7717
1702573753234558000,10228
1702573753234558000,25527
1702573753234558000,16461
1702573753234558000,26780
1702573753234558000,11372
1702573753234558000,1525
1702573753234558000,14558
1702573753234558000,5699
1702573753234558000,15783
1702573753234558000,25336
1702573753234558000,20988
1702573753234558000,5051
1702573753234558000,24334
1702573753234558000,21650
1702573753234558000,4605
1702573753234558000,21132
1702573753234558000,28250
1702573753234558000,27309
1702573753234558000,3569
1702573753234558000,1307
1702573753234558000,16305
1702573753234558000,9954
1702573753234558000,1762
1702573753234558000,22230
1702573753234558000,17681
1702573753234558000,5704
1702573753234558000,27738
1702573753234558000,29874
1702573753234558000,17650
1702573753234558000,15754
1702573753234558000,26662
1702573753234558000,31191
1702573753234558000,25639
1702573753234558000,2877
1702573753234558000,22362
1702573753234558000,5273
1702573753234558000,1798
1702573753234558000,17520
1702573753234558000,21653
1702573753234558000,30635
1702573753234558000,19912
1702573753234558000,8068
1702573753234558000,14214
1702573753234558000,27535
1702573753234558000,12339
1702573753234558000,318
1702573753234558000,11695
1702573753234558000,5201
1702573753234558000,31862
1702573753234558000,4122
1702573753234558000,20585
1702573753234558000,16245
1702573753234558000,15700
1702573753234558000,4578
1702573753234558000,23593
1702573753234558000,20014
1702573753234558000,19332
1702573753234558000,18304
1702573753234558000,27905
1702573753234558000,4049
1702573753234558000,3672
1702573753234558000,15121
1702573753234558000,25706
1702573753234558000,8328
1702573753234558000,12190
1702573753234558000,13370
1702573753234558000,23616
1702573753234558000,8267
1702573753234558000,18116
1702573753234558000,18111
1702573753234558000,19214
1702573753234558000,22028
1702573753234558000,16191
1702573753234558000,12113
1702573753234558000,15756
1702573753234558000,4914
1702573753234558000,32300
1702573753234558000,29352
1702573753234558000,18790
1702573753234558000,27465
1702573753234558000,2872
1702573753234558000,29394
1702573753234558000,7487
1702573753234558000,5112
1702573753234558000,16574
1702573753234558000,28363
1702573753234558000,20982
1702573753234558000,307
1702573753234558000,18224
1702573753234558000,8269
1702573753234558000,24872
1702573753234558000,4529
1702573753234558000,24504
1702573753234558000,27625
1702573753234558000,25846
1702573753234558000,24481
1702573753234558000,16927
1702573753234558000,22359
1702573753234558000,1288
1702573753234558000,2457
1702573753234558000,4589
1702573753234558000,14859
1702573753234558000,13521
1702573753234558000,1999
1702573753234558000,11986
1702573753234558000,23560
1702573753234558000,10005
1702573753234558000,24971
1702573753234558000,25668
1702573753234558000,30457
1702573753234558000,6825
1702573753234558000,22236
1702573753234558000,15466
1702573753234558000,19838
1702573753234558000,25723
1702573753234558000,21131
1702573753234558000,31289
1702573753234558000,19652
1702573753234558000,23250
1702573753234558000,14413
1702573753234558000,32477
1702573753234558000,27736
1702573753234558000,1494
1702573753234558000,25404
1702573753234558000,7770
1702573753234558000,16445
1702573753234558000,14674
1702573753234558000,26760
1702573753234558000,10099
1702573753234558000,28988
1702573753234558000,31673
1702573753234558000,29290
1702573753234558000,8907
1702573753234558000,3963
1702573753234558000,24167
1702573753234558000,18266
1702573753234558000,3402
1702573753234558000,29521
1702573753234558000,11050
1702573753234558000,20866
1702573753234558000,4546
1702573753234558000,8281
1702573753234558000,2817
1702573753234558000,14962
1702573753234558000,1490
1702573753234558000,24261
1702573753234558000,2595
1702573753234558000,28437
1702573753234558000,11787
1702573753234558000,32501
1702573753234558000,7491
1702573753234558000,8164
1702573753234558000,3410
1702573753234558000,31561
1702573753234558000,3091
1702573753234558000,4441
1702573753234558000,17285
1702573753234558000,27699
1702573753234558000,25863
1702573753234558000,20647
1702573753234558000,16226
1702573753234558000,656
1702573753234558000,24155
1702573753234558000,8360
1702573753234558000,18340
1702573753234558000,31800
1702573753234558000,18519
1702573753234558000,13079
1702573753234558000,8046
1702573753234558000,18131
1702573753234558000,29906
1702573753234558000,511
1702573753234558000,18925
1702573753234558000,17647
1702573753234558000,14325
1702573753234558000,23923
1702573753234558000,12602
1702573753234558000,26960
1702573753234558000,26177
1702573753234558000,384
1702573753234558000,13437
1702573753234558000,7303
1702573753234558000,29651
1702573753234558000,18528
1702573753234558000,24920
1702573753234558000,8391
1702573753234558000,6375
1702573753234558000,19696
1702573753234558000,23683
1702573753234558000,26611
1702573753234558000,8092
1702573753234558000,4453
1702573753234558000,15795
1702573753234558000,4091
1702573753234558000,16119
1702573753234558000,32314
1702573753234558000,25281
1702573753234558000,31081
1702573753234558000,10025
1702573753234558000,19820
1702573753234558000,32264
1702573753234558000,11319
1702573753234558000,8981
1702573753234558000,13802
1702573753234558000,25615
1702573753234558000,32484
1702573753234558000,29453
1702573753234558000,27463
1702573753234558000,23656
1702573753234558000,13255
1702573753234558000,17628
1702573753234558000,17843
1702573753234558000,31191
1702573753234558000,162
1702573753234558000,27914
1702573753234558000,9769
1702573753234558000,15799
1702573753234558000,13434
1702573753234558000,17755
1702573753234558000,27370
1702573753234558000,2714
1702573753234558000,28582
1702573753234558000,21657
1702573753234558000,2089
1702573753234558000,10800
1702573753234558000,8743
1702573753234558000,9107
1702573753234558000,6408
1702573753234558000,27242
1702573753234558000,17463
1702573753234558000,25446
1702573753234558000,31939
1702573753234558000,5598
1702573753234558000,32036
1702573753234558000,18683
1702573753234558000,21547
1702573753234558000,19310
1702573753234558000,11359
1702573753234558000,16849
1702573753234558000,29527
1702573753234558000,31012
1702573753234558000,2256
1702573753234558000,26109
1702573753234558000,7062
1702573753234558000,32353
1702573753234558000,19053
1702573753234558000,19311
1702573753234558000,4519
1702573753234558000,14647
1702573753234558000,4619
1702573753234558000,7798
1702573753234558000,25645
1702573753234558000,787
1702573753234558000,884
1702573753234558000,9095
1702573753234558000,30301
1702573753234558000,24735
1702573753234558000,17849
1702573753234558000,1594
1702573753234558000,8954
1702573753234558000,26854
1702573753234558000,24010
1702573753234558000,6549
1702573753234558000,2947
1702573753234558000,10170
1702573753234558000,5955
1702573753234558000,28045
1702573753234558000,26539
1702573753234558000,32594
1702573753234558000,28553
1702573753234558000,24010
1702573753234558000,26889
1702573753234558000,19768
1702573753234558000,14102
1702573753234558000,32171
1702573753234558000,1809
1702573753234558000,22115
1702573753234558000,23825
1702573753234558000,1418
1702573753234558000,18243
1702573753234558000,16031
1702573753234558000,6434
1702573753234558000,9537
1702573753234558000,21922
1702573753234558000,3894
1702573753234558000,26500
1702573753234558000,24556
1702573753234558000,360
1702573753234558000,4297
1702573753234558000,2908
1702573753234558000,21745
1702573753234558000,29176
1702573753234558000,31871
1702573753234558000,2889
1702573753234558000,6718
1702573753234558000,10260
1702573753234558000,18530
1702573753234558000,23612
1702573753234558000,3026
1702573753234558000,8016
1702573753234558000,4869
1702573753234558000,11914
1702573753234558000,13439
1702573753234558000,9158
1702573753234558000,29290
1702573753234558000,4415
1702573753234558000,13294
1702573753234558000,12300
1702573753234558000,10788
1702573753234558000,24502
1702573753234558000,17891
1702573753234558000,26467
1702573753234558000,3257
1702573753234558000,11622
1702573753234558000,20162
1702573753234558000,49
1702573753234558000,3146
1702573753234558000,9215
1702573753234558000,4435
1702573753234558000,12978
1702573753234558000,15990
1702573753234558000,1974
1702573753234558000,29122
1702573753234558000,32746
1702573753234558000,22395
1702573753234558000,21980
1702573753234558000,27114
1702573753234558000,25822
1702573753234558000,24734
1702573753234558000,12726
1702573753234558000,4818
1702573753234558000,19971
1702573753234558000,11726
1702573753234558000,5001
1702573753234558000,26488
1702573753234558000,24311
1702573753234558000,22148
1702573753234558000,28148
1702573753234558000,9422
1702573753234558000,25199
1702573753234558000,13805
1702573753234558000,15746
1702573753234558000,27395
1702573753234558000,30321
1702573753234558000,13899
1702573753234558000,13952
1702573753234558000,1027
1702573753234558000,18627
1702573753234558000,27545
1702573753234558000,1292
1702573753234558000,29505
1702573753234558000,30627
1702573753234558000,16749
1702573753234558000,21359
1702573753234558000,12980
1702573753234558000,27320
1702573753234558000,16419
1702573753234558000,2733
1702573753234558000,16671
1702573753234558000,14409
1702573753234558000,11576
1702573753234558000,346
1702573753234558000,26006
1702573753234558000,27309
1702573753234558000,2804
1702573753234558000,3246
1702573753234558000,19518
1702573753234558000,14850
1702573753234558000,15180
1702573753234558000,10204
1702573753234558000,24660
1702573753234558000,3618
1702573753234558000,18950
1702573753234558000,9632
1702573753234558000,1905
1702573753234558000,23763
1702573753234558000,8734
1702573753234558000,8215
1702573753234558000,8716
1702573753234558000,14398
1702573753234558000,12905
1702573753234558000,6868
1702573753234558000,30016
1702573753234558000,8611
1702573753234558000,17784
1702573753234558000,2864
1702573753234558000,25039
1702573753234558000,29770
1702573753234558000,4287
1702573753234558000,15073
1702573753234558000,3176
1702573753234558000,31933
1702573753234558000,16118
1702573753234558000,14543
1702573753234558000,23333
1702573753234558000,4148
1702573753234558000,31168
1702573753234558000,19491
1702573753234558000,27736
1702573753234558000,14417
1702573753234558000,13963
1702573753234558000,7584
1702573753234558000,27271
1702573753234558000,18189
1702573753234558000,19127
1702573753234558000,2870
1702573753234558000,25013
1702573753234558000,26355
1702573753234558000,2810
1702573753234558000,22996
1702573753234558000,31203
1702573753234558000,31628
1702573753234558000,31235
1702573753234558000,14719
1702573753234558000,15063
1702573753234558000,26138
1702573753234558000,19037
1702573753234558000,20385
1702573753234558000,15644
1702573753234558000,648
1702573753234558000,14231
1702573753234558000,15267
1702573753234558000,27722
1702573753234558000,28834
1702573753234558000,31394
1702573753234558000,18877
1702573753234558000,16008
1702573753234558000,32130
1702573753234558000,23930
1702573753234558000,18445
1702573753234558000,1358
1702573753234558000,16714
1702573753234558000,12808
1702573753234558000,12775
1702573753234558000,15216
1702573753234558000,17689
1702573753234558000,12360
1702573753234558000,9581
1702573753234558000,29784
1702573753234558000,17719
1702573753234558000,32679
1702573753234558000,22367
1702573753234558000,20626
1702573753234558000,25491
1702573753234558000,28591
1702573753234558000,31028
1702573753234558000,7055
1702573753234558000,24176
1702573753234558000,9189
1702573753234558000,17769
1702573753234558000,30370
1702573753234558000,8027
1702573753234558000,14066
1702573753234558000,9753
1702573753234558000,13647
1702573753234558000,13920
1702573753234558000,6402
1702573753234558000,10702
1702573753234558000,20165
1702573753234558000,5501
1702573753234558000,11626
1702573753234558000,14999
1702573753234558000,2217
1702573753234558000,8279
1702573753234558000,27533
1702573753234558000,19290
1702573753234558000,16149
1702573753234558000,25644
1702573753234558000,1792
1702573753234558000,28524
1702573753234558000,28129
1702573753234558000,3081
1702573753234558000,25324
1702573753234558000,4191
1702573753234558000,24353
1702573753234558000,25917
1702573753234558000,21684
1702573753234558000,13851
1702573753234558000,8942
1702573753234558000,2061
1702573753234558000,31192
1702573753234558000,5424
1702573753234558000,13418
1702573753234558000,30889
1702573753234558000,9498
1702573753234558000,22379
1702573753234558000,28670
1702573753234558000,21599
1702573753234558000,9951
1702573753234558000,21160
1702573753234558000,16102
1702573753234558000,24335
1702573753234558000,29911
1702573753234558000,8678
1702573753234558000,7152
1702573753234558000,1247
1702573753234558000,29920
1702573753234558000,21665
1702573753234558000,21888
1702573753234558000,9263
1702573753234558000,28456
1702573753234558000,10332
1702573753234558000,12504
1702573753234558000,13264
1702573753234558000,27538
1702573753234558000,125
1702573753234558000,21142
1702573753234558000,6512
1702573753234558000,32348
1702573753234558000,4189
1702573753234558000,4222
1702573753234558000,17497
1702573753234558000,18430
1702573753234558000,27552
1702573753234558000,4218
1702573753234558000,24668
1702573753234558000,11349
1702573753234558000,28866
1702573753234558000,22751
1702573753234558000,13575
1702573753234558000,1280
1702573753234558000,16883
1702573753234558000,13810
1702573753234558000,1311
1702573753234558000,21259
1702573753234558000,16421
1702573753234558000,6315
1702573753234558000,586
1702573753234558000,13258
1702573753234558000,15459
1702573753234558000,21177
1702573753234558000,10507
1702573753234558000,7432
1702573753234558000,21348
1702573753234558000,21445
1702573753234558000,6387
1702573753234558000,9314
1702573753234558000,10080
1702573753234558000,19451
1702573753234558000,15638
1702573753234558000,21997
1702573753234558000,27682
1702573753234558000,22471
1702573753234558000,22717
1702573753234558000,24095
1702573753234558000,31071
1702573753234558000,6364
1702573753234558000,19546
1702573753234558000,2796
1702573753234558000,22342
1702573753234558000,24699
1702573753234558000,9921
1702573753234558000,26671
1702573753234558000,31064
1702573753234558000,20210
1702573753234558000,22164
1702573753234558000,31564
1702573753234558000,7034
1702573753234558000,3171
1702573753234558000,4095
1702573753234558000,25107
1702573753234558000,30024
1702573753234558000,32454
1702573753234558000,15014
1702573753234558000,22760
1702573753234558000,14253
1702573753234558000,8497
1702573753234558000,31708
1702573753234558000,27681
1702573753234558000,2224
1702573753234558000,24663
1702573753234558000,12566
1702573753234558000,22704
1702573753234558000,29073
1702573753234558000,8272
1702573753234558000,28319
1702573753234558000,24578
1702573753234558000,29461
1702573753234558000,20376
1702573753234558000,22157
1702573753234558000,4903
1702573753234558000,13342
1702573753234558000,11097
1702573753234558000,23539
1702573753234558000,22834
1702573753234558000,32382
1702573753234558000,6381
1702573753234558000,18008
1702573753234558000,13539
1702573753234558000,32269
1702573753234558000,14494
1702573753234558000,2408
1702573753234558000,3459
1702573753234558000,30202
1702573753234558000,5553
1702573753234558000,17642
1702573753234558000,32528
1702573753234558000,24670
1702573753234558000,6052
1702573753234558000,242
1702573753234558000,30106
1702573753234558000,11287
1702573753234558000,6323
1702573753234558000,31320
1702573753234558000,6125
1702573753234558000,3283
1702573753234558000,17825
1702573753234558000,4968
1702573753234558000,17776
1702573753234558000,4459
1702573753234558000,10932
1702573753234558000,15579
1702573753234558000,11085
1702573753234558000,29811
1702573753234558000,4610
1702573753234558000,27399
1702573753234558000,13522
1702573753234558000,23311
1702573753234558000,5867
1702573753234558000,27474
1702573753234558000,23320
1702573753234558000,30215
1702573753234558000,4839
1702573753234558000,11756
1702573753234558000,6114
1702573753234558000,14622
1702573753234558000,18306
1702573753234558000,22462
1702573753234558000,32711
1702573753234558000,7328
1702573753234558000,27044
1702573753234558000,12445
1702573753234558000,18324
1702573753234558000,7483
1702573753234558000,29206
1702573753234558000,16836
1702573753234558000,14572
1702573753234558000,28175
1702573753234558000,22338
1702573753234558000,14465
1702573753234558000,23089
1702573753234558000,4360
1702573753234558000,5178
1702573753234558000,24878
1702573753234558000,19880
1702573753234558000,18796
1702573753234558000,8444
1702573753234558000,20067
1702573753234558000,11223
1702573753234558000,7344
1702573753234558000,16373
1702573753234558000,106
1702573753234558000,23858
1702573753234558000,21904
1702573753234558000,17603
1702573753234558000,8435
1702573753234558000,14071
1702573753234558000,15711
1702573753234558000,14399
1702573753234558000,9993
1702573753234558000,24407
1702573753234558000,32667
1702573753234558000,32187
1702573753234558000,30533
1702573753234558000,15574
1702573753234558000,27588
1702573753234558000,23944
1702573753234558000,21570
1702573753234558000,29940
1702573753234558000,2414
1702573753234558000,6332
1702573753234558000,13136
1702573753234558000,15885
1702573753234558000,12950
1702573753234558000,27185
1702573753234558000,18797
1702573753234558000,2174
1702573753234558000,10290
1702573753234558000,6353
1702573753234558000,25713
1702573753234558000,17161
1702573753234558000,21771
1702573753234558000,32529
1702573753234558000,25736
1702573753234558000,15995
1702573753234558000,13007
1702573753234558000,11196
1702573753234558000,27109
1702573753234558000,29835
1702573753234558000,1378
1702573753234558000,32754
1702573753234558000,2741
1702573753234558000,13830
1702573753234558000,24694
1702573753234558000,28272
1702573753234558000,9554
1702573753234558000,1065
1702573753234558000,11099
1702573753234558000,16402
1702573753234558000,8890
1702573753234558000,6478
1702573753234558000,5912
1702573753234558000,405
1702573753234558000,15679
1702573753234558000,25804
1702573753234558000,15034
1702573753234558000,32418
1702573753234558000,8064
1702573753234558000,32280
1702573753234558000,18924
1702573753234558000,28168
1702573753234558000,28567
1702573753234558000,21296
1702573753234558000,6600
1702573753234558000,13130
1702573753234558000,6804
1702573753234558000,5689
1702573753234558000,26605
1702573753234558000,22873
1702573753234558000,29739
1702573753234558000,11878
1702573753234558000,6098
1702573753234558000,10914
1702573753234558000,32425
1702573753234558000,12317
1702573753234558000,23130
1702573753234558000,2635
1702573753234558000,28460
1702573753234558000,8277
1702573753234558000,29608
1702573753234558000,29370
1702573753234558000,16916
1702573753234558000,1859
1702573753234558000,4916
1702573753234558000,15704
1702573753234558000,29621
1702573753234558000,5685
1702573753234558000,29214
1702573753234558000,6036
1702573753234558000,12622
1702573753234558000,25790
1702573753234558000,11203
1702573753234558000,18730
1702573753234558000,5695
1702573753234558000,2323
1702573753234558000,1167
1702573753234558000,12197
1702573753234558000,18806
1702573753234558000,4021
1702573753234558000,4882
1702573753234558000,4898
1702573753234558000,3883
1702573753234558000,5712
1702573753234558000,32597
1702573753234558000,14424
1702573753234558000,8909
1702573753234558000,3555
1702573753234558000,19566
1702573753234558000,21461
1702573753234558000,27964
1702573753234558000,26658
1702573753234558000,24658
1702573753234558000,17034
1702573753234558000,27448
1702573753234558000,13337
1702573753234558000,15851
1702573753234558000,11146
1702573753234558000,22554
1702573753234558000,28177
1702573753234558000,9578
1702573753234558000,28431
1702573753234558000,28865
1702573753234558000,1719
1702573753234558000,3807
1702573753234558000,1726
1702573753234558000,25296
1702573753234558000,25979
1702573753234558000,13062
1702573753234558000,15148
1702573753234558000,15383
1702573753234558000,27191
1702573753234558000,5732
1702573753234558000,21152
1702573753234558000,28238
1702573753242559000,12817
1702573753242559000,19091
1702573753242559000,7451
1702573753242559000,15113
1702573753242559000,9122
1702573753242559000,23003
1702573753242559000,405
1702573753242559000,7144
1702573753242559000,1624
1702573753242559000,4354
1702573753242559000,28810
1702573753242559000,31502
1702573753242559000,10520
1702573753242559000,7012
1702573753242559000,24501
1702573753242559000,20437
1702573753242559000,23592
1702573753242559000,9542
1702573753242559000,13084
1702573753242559000,29632
1702573753242984000,16973
1702573753242984000,30823
1702573753242984000,14156
1702573753242984000,17330
1702573753242984000,15664
1702573753242984000,18136
1702573753242984000,4326
1702573753242984000,24925
1702573753242984000,30982
1702573753242984000,6158
1702573753242984000,17754
1702573753242984000,10492
1702573753242984000,23408
1702573753242984000,3126
1702573753242984000,16627
1702573753242984000,12101
1702573753242984000,22944
1702573753242984000,27080
1702573753242984000,32276
1702573753242984000,23449
1702573753242984000,31166
1702573753242984000,10591
1702573753242984000,12737
1702573753242984000,29311
1702573753242984000,906
1702573753242984000,29640
1702573753242984000,8544
1702573753242984000,9296
1702573753242984000,9282
1702573753242984000,18008
1702573753242984000,1473
1702573753242984000,29748
1702573753242984000,2502
1702573753242984000,12675
1702573753242984000,8029
1702573753242984000,2892
1702573753242984000,14586
1702573753242984000,26027
1702573753242984000,24539
1702573753242984000,19505
1702573753242984000,9068
1702573753242984000,566
1702573753242984000,19673
1702573753242984000,15006
1702573753242984000,16439
1702573753242984000,23267
1702573753242984000,32744
1702573753242984000,2921
1702573753242984000,11303
1702573753242984000,10078
1702573753242984000,26584
1702573753242984000,28856
1702573753242984000,5405
1702573753242984000,20754
1702573753242984000,12087
1702573753242984000,30321
1702573753242984000,29877
1702573753242984000,21310
1702573753242984000,27668
1702573753242984000,754
1702573753242984000,24103
1702573753242984000,24907
1702573753242984000,32008
1702573753242984000,20483
1702573753242984000,25451
1702573753242984000,18269
1702573753242984000,14200
1702573753242984000,28680
1702573753242984000,21921
1702573753242984000,14632
1702573753242984000,19220
1702573753242984000,13180
1702573753242984000,25775
1702573753242984000,773
1702573753242984000,32419
1702573753242984000,666
1702573753242984000,25132
1702573753242984000,20804
1702573753242984000,10755
1702573753242984000,32605
1702573753242984000,11133
1702573753242984000,452
1702573753242984000,4459
1702573753242984000,939
1702573753242984000,32573
1702573753242984000,13250
1702573753242984000,1524
1702573753242984000,20429
1702573753242984000,16867
1702573753242984000,2543
1702573753242984000,28504
1702573753242984000,32035
1702573753242984000,30110
1702573753242984000,21189
1702573753242984000,8953
1702573753242984000,2326
1702573753242984000,27012
1702573753242984000,2842
1702573753242984000,11301
1702573753242984000,3149
1702573753242984000,25580
1702573753242984000,28406
1702573753242984000,27032
1702573753242984000,29220
1702573753242984000,19480
1702573753242984000,3234
1702573753242984000,9282
1702573753243995000,17498
1702573753243995000,5912
1702573753243995000,3585
1702573753243995000,843
1702573753243995000,24329
1702573753243995000,31722
1702573753243995000,11299
1702573753243995000,341
1702573753243995000,8412
1702573753243995000,13030
1702573753243995000,280
1702573753243995000,18177
1702573753243995000,27516
1702573753243995000,17498
1702573753243995000,11266
1702573753243995000,3764
1702573753243995000,2123
1702573753243995000,10865
1702573753243995000,31598
1702573753243995000,30107
1702573753243995000,17749
1702573753243995000,19033
1702573753243995000,4581
1702573753243995000,24044
1702573753243995000,24196
1702573753243995000,2212
1702573753243995000,14525
1702573753243995000,18031
1702573753243995000,1811
1702573753243995000,31983
1702573753243995000,21813
1702573753243995000,15166
1702573753243995000,10052
1702573753243995000,2242
1702573753243995000,13250
1702573753243995000,17353
1702573753243995000,8790
1702573753243995000,21944
1702573753243995000,7587
1702573753243995000,29212
1702573753243995000,14513
1702573753243995000,32480
1702573753243995000,27835
1702573753243995000,30565
1702573753243995000,23141
1702573753243995000,26978
1702573753243995000,4512
1702573753243995000,25008
1702573753243995000,32210
1702573753243995000,4198
1702573753243995000,16368
1702573753243995000,26358
1702573753243995000,20136
1702573753243995000,18481
1702573753243995000,13540
1702573753243995000,24918
1702573753243995000,18707
1702573753243995000,15505
1702573753243995000,19495
1702573753243995000,24738
1702573753243995000,5423
1702573753243995000,11900
1702573753243995000,22248
1702573753243995000,29981
1702573753243995000,14018
1702573753243995000,13556
1702573753243995000,26926
1702573753243995000,6019
1702573753243995000,25898
1702573753243995000,1325
1702573753243995000,4459
1702573753243995000,21066
1702573753243995000,8084
1702573753243995000,1522
1702573753243995000,11861
1702573753243995000,4136
1702573753243995000,20847
1702573753243995000,12869
1702573753243995000,22257
1702573753243995000,13269
1702573753243995000,6945
1702573753243995000,3910
1702573753243995000,2288
1702573753243995000,23826
1702573753243995000,4856
1702573753243995000,14678
1702573753243995000,4415
1702573753243995000,32490
1702573753243995000,4707
1702573753243995000,19579
1702573753243995000,25306
1702573753243995000,11064
1702573753243995000,25442
1702573753243995000,11270
1702573753243995000,20449
1702573753243995000,14185
1702573753243995000,25147
1702573753243995000,28020
1702573753243995000,22765
1702573753243995000,7811
1702573753243995000,26479
1702573753243995000,27283
1702573753243995000,1700
1702573753243995000,17510
1702573753243995000,3564
1702573753243995000,16102
1702573753243995000,395
1702573753243995000,32339
1702573753243995000,10628
1702573753243995000,13385
1702573753243995000,23580
1702573753243995000,1194
1702573753243995000,414
1702573753243995000,25304
1702573753243995000,17177
1702573753243995000,12792
1702573753243995000,9259
1702573753243995000,2062
1702573753243995000,2079
1702573753243995000,13104
1702573753243995000,25820
1702573753243995000,22826
1702573753243995000,14974
1702573753243995000,3385
1702573753243995000,23698
1702573753243995000,21719
1702573753243995000,16968
1702573753243995000,7081
1702573753243995000,32023
1702573753243995000,22539
1702573753243995000,12712
1702573753243995000,27857
1702573753243995000,3339
1702573753243995000,31280
1702573753243995000,16501
1702573753243995000,7929
1702573753243995000,8225
1702573753243995000,29826
1702573753243995000,9735
1702573753243995000,8940
1702573753243995000,24459
1702573753243995000,6328
1702573753243995000,17738
1702573753243995000,1976
1702573753243995000,14002
1702573753243995000,6886
1702573753243995000,24336
1702573753243995000,13231
1702573753243995000,14379
1702573753243995000,12962
1702573753243995000,16044
1702573753243995000,11953
1702573753243995000,20198
1702573753243995000,22374
1702573753243995000,5308
1702573753243995000,25006
1702573753243995000,4009
1702573753243995000,7221
1702573753243995000,29766
1702573753243995000,28518
1702573753243995000,16061
1702573753243995000,28289
1702573753243995000,9735
1702573753243995000,2675
1702573753243995000,24040
1702573753243995000,15437
1702573753243995000,17927
1702573753243995000,27786
1702573753243995000,22171
1702573753243995000,17807
1702573753243995000,24433
1702573753243995000,21246
1702573753243995000,5227
1702573753243995000,7384
1702573753243995000,31394
1702573753243995000,9349
1702573753243995000,9157
1702573753243995000,6966
1702573753243995000,20864
1702573753243995000,9279
1702573753243995000,10462
1702573753243995000,19290
1702573753243995000,7693
1702573753243995000,22004
1702573753243995000,17130
1702573753243995000,4086
1702573753243995000,14140
1702573753243995000,30622
1702573753243995000,12174
1702573753243995000,2409
1702573753243995000,28675
1702573753243995000,13351
1702573753243995000,17047
1702573753243995000,32414
1702573753243995000,27825
1702573753243995000,29555
1702573753243995000,1516
1702573753243995000,19761
1702573753243995000,25218
1702573753243995000,27553
1702573753243995000,5569
1702573753243995000,9428
1702573753243995000,30064
1702573753243995000,22414
1702573753243995000,3342
1702573753243995000,4594
1702573753243995000,10317
1702573753243995000,30363
1702573753243995000,5696
1702573753243995000,7058
1702573753243995000,4879
1702573753243995000,14769
1702573753243995000,29742
1702573753243995000,30845
1702573753243995000,21355
1702573753243995000,16770
1702573753243995000,5966
1702573753243995000,8099
1702573753243995000,27557
1702573753243995000,4625
1702573753243995000,4905
1702573753243995000,14267
1702573753243995000,934
1702573753243995000,8052
1702573753243995000,2060
1702573753243995000,10794
1702573753243995000,16463
1702573753243995000,6104
1702573753243995000,21761
1702573753243995000,23846
1702573753243995000,9485
1702573753243995000,3783
1702573753243995000,9725
1702573753243995000,22811
1702573753243995000,13229
1702573753243995000,28070
1702573753243995000,12891
1702573753243995000,23885
1702573753243995000,15986
1702573753243995000,19842
1702573753243995000,16265
1702573753243995000,10176
1702573753243995000,8293
1702573753243995000,7692
1702573753243995000,15362
1702573753243995000,29781
1702573753243995000,20461
1702573753243995000,15841
1702573753243995000,1660
1702573753243995000,30517
1702573753243995000,32671
1702573753243995000,26639
1702573753243995000,13666
1702573753243995000,22130
1702573753243995000,16727
1702573753243995000,6869
1702573753243995000,29316
1702573753243995000,26348
1702573753243995000,24456
1702573753243995000,23467
1702573753243995000,16142
1702573753243995000,12402
1702573753243995000,24784
1702573753243995000,31874
1702573753243995000,13238
1702573753243995000,32042
1702573753243995000,27088
1702573753243995000,17997
1702573753243995000,4410
1702573753243995000,30771
1702573753246325000,28986
1702573753246325000,11456
1702573753246325000,13578
1702573753246325000,8072
1702573753246325000,31275
1702573753246325000,28504
1702573753246325000,17985
1702573753246325000,3368
1702573753246325000,18620
1702573753246325000,19355
1702573753246325000,11994
1702573753246325000,23412
1702573753246325000,17620
1702573753246325000,9377
1702573753246325000,13601
1702573753246325000,10456
1702573753246325000,32576
1702573753246325000,17363
1702573753246325000,18791
1702573753246325000,32429
1702573753246325000,3333
1702573753246325000,5875
1702573753246325000,23546
1702573753246325000,8030
1702573753246325000,11508
1702573753246325000,3933
1702573753246325000,20309
1702573753246325000,32714
1702573753246325000,27520
1702573753246325000,1676
1702573753246325000,23187
1702573753246325000,28650
1702573753246325000,14541
1702573753246325000,19423
1702573753246325000,28714
1702573753246325000,14004
1702573753246325000,9481
1702573753246325000,16285
1702573753246325000,31957
1702573753246325000,9535
1702573753246325000,14079
1702573753246325000,7992
1702573753246325000,4818
1702573753246325000,25895
1702573753246325000,4329
1702573753246325000,26318
1702573753246325000,21838
1702573753246325000,1587
1702573753246325000,22406
1702573753246325000,27637
